Greenland_temperature_(ºC),Upper_band,Lower_band,"Age_(B.P.,_radio-carbon_calibrated)","NH_temperature_anomaly_(ºC,_full)","NH_temperature_anomaly_(ºC,_no_volc)",VII_(ºC),"Age_(B.P.,_radio-carbon_calibrated).1",Volcanic_forcing_(W/m2),Greenland temperature (ºC)_scaled,"NH temperature anomaly (ºC, full)_scaled","NH_temperature_anomaly_(ºC,_no_volc)_scaled",Co2(ppm),Co2(ppm)_scaled
-30.8346904,-29.503,-32.1345,4340,0.146448089,0.153104096,-0.006656007,4340,0,0.688172727,0.806627832,0.646250447,260.690335,0.678364957
-30.87201238,-29.4965,-32.2035,4341,0.153411164,0.152984064,0.0004271,4341,0,0.685106307,0.809898445,0.646168132,260.9871712,0.680923889
-30.9093808,-29.51,-32.251,4342,0.157150402,0.150924416,0.006225987,4342,0,0.682036072,0.811654796,0.644755668,260.9612149,0.680700129
-30.94671827,-29.543,-32.3215,4343,0.156642535,0.14995749,0.006685045,4343,0,0.678968381,0.811416246,0.644092571,260.7249758,0.678663585
-30.98366873,-29.5165,-32.424,4344,0.158338853,0.151781481,0.006557372,4344,0,0.675932485,0.812213021,0.645343426,260.7250144,0.678663917
-31.02068111,-29.509,-32.527,4345,0.148759297,0.156011705,-0.007252408,4345,0,0.672891503,0.807713425,0.648244424,260.1788548,0.673955645
-31.03258514,-29.533,-32.48,4346,0.149657997,0.162810647,-0.01315265,4346,0,0.671913453,0.808135552,0.652906996,260.5925411,0.677521906
-31.0330031,-29.59,-32.3805,4347,0.141940124,0.16422931,-0.022289187,4347,0,0.671879114,0.804510404,0.653879885,260.2539961,0.674603415
-31.03334365,-29.62,-32.327,4348,0.132635189,0.165540773,-0.032905584,4348,0,0.671851133,0.8001398,0.654779258,259.7900126,0.670603557
-31.03391641,-29.6625,-32.2435,4349,0.132489556,0.173844618,-0.041355061,4349,0,0.671804075,0.800071395,0.66047386,260.3821814,0.675708461
-31.03410217,-29.7065,-32.2135,4350,0.135711673,0.169010845,-0.033299172,4350,0,0.671788813,0.801584849,0.65715896,260.2873831,0.674891234
-31.03452012,-29.75,-32.1605,4351,0.124828651,0.170024384,-0.045195734,4351,0,0.671754473,0.796473005,0.657854024,259.6764647,0.669624695
-31.0348452,-29.8,-32.167,4352,0.123268819,0.171179368,-0.047910549,4352,0,0.671727764,0.79574034,0.658646088,259.7117364,0.669928762
-31.0349226,-29.833,-32.16,4353,0.130751182,0.17001413,-0.039262948,4353,0,0.671721405,0.799254866,0.657846992,260.2023189,0.674157921
-31.0352322,-29.85,-32.17,4354,0.135451374,0.163921988,-0.028470614,4354,0,0.671695968,0.801462585,0.65366913,260.1622273,0.673812304
-31.03565015,-29.803,-32.18,4355,0.139250775,0.161665999,-0.022415224,4355,0,0.671661628,0.803247195,0.65212202,260.3339849,0.675292973
-31.03585139,-29.7865,-32.1935,4356,0.14305262,0.168947395,-0.025894775,4356,0,0.671645094,0.805032952,0.657115448,261.1144094,0.682020771
-31.03603715,-29.773,-32.22,4357,0.134570001,0.166144889,-0.031574888,4357,0,0.671629832,0.801048597,0.655193548,260.4663037,0.676433652
-31.03647059,-29.743,-32.2505,4358,0.131394203,0.165105339,-0.033711136,4358,0,0.67159422,0.799556899,0.654480647,260.2075885,0.674203349
-31.03654799,-29.6785,-32.2535,4359,0.128531694,0.166743639,-0.038211945,4359,0,0.671587861,0.798212355,0.655604158,260.2024316,0.674158893
-31.0369969,-29.599,-32.3135,4360,0.127260035,0.166760229,-0.039500194,4360,0,0.671550977,0.797615046,0.655615536,260.1504899,0.67371112
-31.03721362,-29.5795,-32.4435,4361,0.118093215,0.166282717,-0.048189502,4361,0,0.671533172,0.793309316,0.655288067,259.5763095,0.668761289
-31.02973684,-29.57,-32.4235,4362,0.118779496,0.166852512,-0.048073016,4362,0,0.672147473,0.793631668,0.655678821,259.717026,0.669974362
-31.01766254,-29.5895,-32.3235,4363,0.117890568,0.164330337,-0.046439769,4363,0,0.673139513,0.793214131,0.653949167,259.5650485,0.668664211
-31.00504644,-29.62,-32.247,4364,0.12214975,0.167349016,-0.045199266,4364,0,0.674176067,0.795214703,0.656019313,260.0380335,0.672741668
-30.99267802,-29.653,-32.167,4365,0.125899393,0.165780614,-0.039881221,4365,0,0.675192271,0.796975941,0.654943736,260.17493,0.67392181
-30.98035604,-29.6465,-32.1405,4366,0.137222149,0.16297823,-0.025756081,4366,0,0.67620466,0.802294332,0.65302192,260.695792,0.678412
-30.96818885,-29.6725,-32.1105,4367,0.140037446,0.158926021,-0.018888574,4367,0,0.677204331,0.8036167,0.650243,260.543718,0.677101017
-30.95566563,-29.6765,-32.127,4368,0.144907349,0.160315197,-0.015407848,4368,0,0.678233254,0.805904134,0.651195668,260.7856345,0.679186504
-30.94349845,-29.64,-32.1335,4369,0.152980893,0.158846956,-0.005866063,4369,0,0.679232925,0.809696343,0.65018878,261.0443281,0.681416621
-30.93140867,-29.6565,-32.1175,4370,0.157679859,0.152467807,0.005212052,4370,0,0.680226236,0.811903486,0.645814094,260.7363388,0.678761541
-30.91869969,-29.6495,-32.0985,4371,0.157484005,0.155900586,0.001583419,4371,0,0.681270421,0.811811492,0.648168221,260.8252336,0.679527876
-30.90670279,-29.5995,-32.14,4372,0.161245929,0.150824372,0.010421556,4372,0,0.682256101,0.813578498,0.644687061,260.6008581,0.677593604
-30.89448916,-29.543,-32.134,4373,0.169595151,0.150786363,0.018808788,4373,0,0.683259587,0.817500196,0.644660995,261.0146399,0.681160689
-30.88196594,-29.4895,-32.1535,4374,0.168106741,0.152822967,0.015283774,4374,0,0.684288511,0.816801078,0.646057655,260.8841779,0.680036017
-30.86973684,-29.4365,-32.21,4375,0.171286567,0.155620281,0.015666286,4375,0,0.685293269,0.818294668,0.647975994,261.1196653,0.68206608
-30.8573839,-29.3965,-32.197,4376,0.172175115,0.159132045,0.013043069,4376,0,0.686308201,0.818712026,0.650384288,261.2645884,0.683315418
-30.84503096,-29.32,-32.2435,4377,0.176207518,0.156395264,0.019812253,4377,0,0.687323134,0.820606079,0.648507461,261.2498643,0.683188485
-30.83267802,-29.2765,-32.2705,4378,0.181558264,0.157565458,0.023992806,4378,0,0.688338067,0.823119368,0.649309955,261.5594418,0.685857257
-30.82024768,-29.2265,-32.3235,4379,0.18120436,0.160521884,0.020682475,4379,0,0.689359359,0.822953136,0.65133741,261.6263815,0.686434323
-30.81258514,-29.243,-32.29,4380,0.181589594,0.167324226,0.014265368,4380,0,0.689988922,0.823134083,0.656002312,261.9909451,0.689577113
-30.80821981,-29.276,-32.217,4381,0.179099192,0.17282719,0.006272002,4381,0,0.690347583,0.821964322,0.659776129,262.1548696,0.690990255
-30.80357585,-29.326,-32.187,4382,0.182475426,0.166429627,0.016045799,4382,0,0.690729136,0.823550166,0.655388815,261.9922853,0.689588666
-30.79942724,-29.383,-32.1435,4383,0.179093118,0.163140279,0.015952838,4383,0,0.691069991,0.821961468,0.65313305,261.7600717,0.687586825
-30.79479876,-29.409,-32.0735,4384,0.182250332,0.168840016,0.013410316,4384,0,0.691450273,0.823444438,0.657041809,262.5935559,0.694772033
-30.7900774,-29.423,-32.0405,4385,0.178166511,0.167273844,0.010892666,4385,0,0.691838186,0.821526233,0.655967762,262.6323051,0.695106079
-30.78527864,-29.4865,-32.03,4386,0.167488273,0.166085391,0.001402882,4386,0,0.692232458,0.816510578,0.655152746,262.2890147,0.692146678
-30.78077399,-29.5295,-32.0205,4387,0.166057891,0.162271956,0.003785935,4387,0,0.692602565,0.815838716,0.652537572,262.4023109,0.69312337
-30.77619195,-29.5225,-31.9775,4388,0.155265684,0.159360373,-0.004094689,4388,0,0.692979031,0.810769528,0.65054087,262.0031423,0.689682262
-30.77160991,-29.5025,-31.977,4389,0.142032859,0.156347814,-0.014314955,4389,0,0.693355497,0.804553962,0.648474921,261.4479321,0.684895967
-30.76640867,-29.5065,-31.9635,4390,0.125508219,0.158270357,-0.032762138,4390,0,0.693782837,0.796792204,0.64979336,261.0099547,0.681120299
-30.76164087,-29.546,-31.97,4391,0.106312016,0.163990148,-0.057678131,4391,0,0.694174566,0.787775591,0.653715872,260.6902617,0.678364325
-30.75685759,-29.56,-32.0005,4392,0.107222474,0.166596506,-0.059374032,4392,0,0.694567566,0.78820324,0.655503257,261.3970758,0.68445755
-30.75176471,-29.5865,-32.03,4393,0.104261076,0.168049385,-0.063788309,4393,0,0.694986003,0.786812247,0.656499612,261.7496943,0.687497365
-30.74668731,-29.573,-32.0475,4394,0.096096665,0.166602186,-0.070505521,4394,0,0.695403169,0.782977357,0.655507153,261.503316,0.685373414
-30.74176471,-29.539,-32.037,4395,0.09470021,0.168821883,-0.074121674,4395,0,0.695807616,0.78232143,0.657029374,261.8992327,0.688786488
-30.73653251,-29.5295,-32.037,4396,0.089749602,0.168740361,-0.078990758,4396,-0.030784001,0.696237499,0.77999609,0.656973468,261.8129626,0.688042781
-30.73147059,-29.5265,-32.0735,4397,0.085560524,0.161316372,-0.075755847,4397,-0.08367959,0.696653393,0.778028445,0.651882253,261.2567862,0.683248157
-30.72608359,-29.4765,-32.1105,4398,0.084515818,0.16242842,-0.077912602,4398,-0.227464709,0.697095995,0.777537739,0.652644872,261.3497467,0.68404954
-30.72072755,-29.469,-32.147,4399,0.084533637,0.16621141,-0.081677773,4399,-0.618313185,0.697536054,0.777546108,0.655239167,261.7111077,0.687164721
-30.71563467,-29.4255,-32.177,4400,0.088146757,0.163046258,-0.074899502,4400,-1.680749493,0.697954491,0.77924322,0.653068573,261.8538299,0.688395086
-30.71024768,-29.366,-32.218,4401,0.094389593,0.160991555,-0.066601962,4401,0,0.698397093,0.782175531,0.6516595,262.2146433,0.691505546
-30.70475232,-29.2965,-32.2715,4402,0.095283331,0.156594587,-0.061311256,4402,0,0.698848598,0.782595327,0.648644152,262.0504096,0.690089738
-30.69835913,-29.2995,-32.268,4403,0.096417778,0.160886646,-0.064468868,4403,0,0.69937387,0.783128186,0.651587556,262.3728331,0.692869251
-30.69142415,-29.372,-32.214,4404,0.098363905,0.16493971,-0.066575805,4404,0,0.699943657,0.784042298,0.654367062,262.5955297,0.694789049
-30.68421053,-29.3695,-32.1535,4405,0.093787036,0.159476742,-0.065689706,4405,0,0.700536337,0.781892505,0.650620673,261.7684415,0.687658979
-30.67665635,-29.383,-32.1335,4406,0.091108598,0.1610536,-0.069945002,4406,0,0.701156998,0.780634421,0.651702049,261.4442354,0.684864098
-30.66941176,-29.403,-32.1135,4407,0.094724358,0.160902386,-0.066178028,4407,0,0.701752222,0.782332773,0.65159835,261.460879,0.685007577
-30.66167183,-29.3965,-32.0675,4408,0.096240072,0.162500595,-0.066260522,4408,0,0.702388144,0.783044716,0.652694368,261.4273606,0.684718626
-30.654613,-29.4195,-32.041,4409,0.10374286,0.166385653,-0.062642794,4409,0,0.702968106,0.786568837,0.655358659,261.930768,0.689058344
-30.64701238,-29.4195,-32.021,4410,0.116051621,0.168791282,-0.052739661,4410,0,0.703592582,0.792350363,0.657008389,262.6514742,0.695271329
-30.63965944,-29.423,-32,4411,0.124590365,0.168320021,-0.043729656,4411,0,0.704196709,0.79636108,0.656685208,262.9607523,0.69793752
-30.63193498,-29.383,-31.971,4412,0.141418143,0.165016776,-0.023598633,4412,0,0.70483136,0.804265225,0.654419912,263.5647325,0.703144245
-30.62459752,-29.3695,-31.9335,4413,0.140892915,0.163766952,-0.022874037,4413,0,0.705434214,0.804018521,0.653562809,263.1915405,0.699927074
-30.61667183,-29.3525,-31.9,4414,0.143763146,0.164441265,-0.02067812,4414,0,0.706085399,0.805366692,0.654025239,263.1786608,0.699816042
-30.60890093,-29.322,-31.89,4415,0.145033726,0.16735763,-0.022323904,4415,0,0.706723866,0.805963494,0.65602522,263.2349291,0.700301113
-30.60123839,-29.2785,-31.8735,4416,0.14017356,0.163633812,-0.023460252,4416,0,0.707353429,0.803680634,0.653471505,262.4948902,0.693921467
-30.59331269,-29.236,-31.8635,4417,0.145880787,0.163245629,-0.017364842,4417,0,0.708004614,0.806361366,0.653205297,262.7138211,0.695808803
-30.58560372,-29.1965,-31.86,4418,0.146788483,0.16495064,-0.018162157,4418,0,0.708637993,0.806787718,0.654374558,262.7568111,0.696179406
-30.5775387,-29.1765,-31.8535,4419,0.145371515,0.169737105,-0.024365591,4419,0,0.709300625,0.806122156,0.657657014,262.9367302,0.697730433
-30.56965944,-29.1395,-31.85,4420,0.143140884,0.165280933,-0.02214005,4420,0,0.709947994,0.80507441,0.654601066,262.4482246,0.693519177
-30.5619195,-29.12,-31.87,4421,0.148708897,0.168530291,-0.019821394,4421,0,0.710583917,0.807689752,0.656829407,262.9686733,0.698005804
-30.55404025,-29.13,-31.9035,4422,0.146562052,0.166779799,-0.020217747,4422,0,0.711231286,0.806681361,0.655628956,262.6039662,0.694861777
-30.54625387,-29.11,-31.917,4423,0.151489441,0.168469906,-0.016980465,4423,0,0.711871025,0.808995796,0.656787996,262.9031073,0.69744058
-30.53832817,-29.08,-31.957,4424,0.158015182,0.169694659,-0.011679477,4424,0,0.71252221,0.81206099,0.657627906,263.2881381,0.700759812
-30.53041796,-29.03,-32,4425,0.157817443,0.167796896,-0.009979453,4425,0,0.713172123,0.81196811,0.65632646,263.0525825,0.69872916
-30.51828173,-29.0195,-31.9835,4426,0.156267136,0.173180343,-0.016913207,4426,0,0.71416925,0.811239918,0.660018314,263.1726128,0.699763903
-30.50304954,-29.0265,-31.937,4427,0.158971088,0.176762951,-0.017791863,4427,0,0.715420746,0.812509987,0.662475191,263.4673061,0.702304363
-30.48766254,-29.013,-31.8935,4428,0.15882376,0.180384565,-0.021560805,4428,0,0.71668496,0.812440786,0.664958818,263.581126,0.703285569
-30.47280186,-29.0265,-31.8635,4429,0.160860677,0.179056186,-0.018195509,4429,0,0.717905932,0.813397542,0.664047844,263.5622319,0.703122688
-30.45750774,-29.049,-31.84,4430,0.160800154,0.179926336,-0.019126182,4430,0,0.719162515,0.813369114,0.664644574,263.5684014,0.703175874
-30.44260062,-29.07,-31.82,4431,0.162917728,0.18374137,-0.020823642,4431,0,0.720387302,0.814363756,0.667260844,263.9630115,0.706577685
-30.42726006,-29.08,-31.8035,4432,0.163217339,0.187868747,-0.024651407,4432,0,0.721647701,0.814504486,0.670091312,264.2334697,0.708909222
-30.41233746,-29.06,-31.78,4433,0.158973805,0.187526511,-0.028552707,4433,0,0.72287376,0.812511263,0.669856614,263.9952211,0.706855354
-30.39713622,-29.059,-31.7535,4434,0.155002016,0.187252144,-0.032250128,4434,0,0.724122713,0.810645681,0.669668459,263.7908504,0.705093538
-30.38181115,-29.0365,-31.7235,4435,0.150053365,0.189202895,-0.039149531,4435,0,0.72538184,0.808321259,0.671006243,263.7054306,0.70435716
-30.36660991,-28.993,-31.677,4436,0.155231296,0.187018127,-0.031786831,4436,0,0.726630792,0.810753376,0.669507975,264.0143664,0.7070204
-30.35147059,-28.98,-31.65,4437,0.159545848,0.187744966,-0.028199118,4437,0,0.727874657,0.812779956,0.670006426,264.5143204,0.711330348
-30.33645511,-29.016,-31.6235,4438,0.154790663,0.190342176,-0.035551513,4438,0,0.729108347,0.810546407,0.671787537,264.5876517,0.711962515
-30.32145511,-28.9995,-31.6035,4439,0.156337579,0.186854851,-0.030517272,4439,0,0.730340766,0.811273006,0.669396003,264.6832888,0.712786972
-30.30648607,-29.0055,-31.627,4440,0.157507014,0.178531274,-0.021024261,4440,0,0.73157064,0.811822299,0.66368787,264.4112307,0.710441644
-30.29145511,-28.9795,-31.607,4441,0.159194293,0.179153061,-0.019958768,4441,0,0.732805602,0.812614828,0.664114278,264.7512447,0.713372799
-30.27611455,-28.95,-31.6035,4442,0.152427825,0.178459118,-0.026031293,4442,0,0.734066001,0.809436563,0.663638387,264.4572243,0.71083814
-30.26117647,-28.9465,-31.58,4443,0.150458893,0.17468292,-0.024224028,4443,0,0.735293332,0.808511739,0.66104875,264.3554919,0.709961137
-30.24626935,-28.9365,-31.5605,4444,0.153791615,0.172473447,-0.018681832,4444,0,0.736518119,0.810077146,0.65953354,264.6456851,0.712462802
-30.23099071,-28.9055,-31.57,4445,0.148004591,0.172351073,-0.024346482,4445,0,0.737773431,0.807358934,0.659449618,264.4880129,0.711103559
-30.21609907,-28.8765,-31.58,4446,0.144461577,0.171673452,-0.027211875,4446,0,0.738996946,0.805694751,0.65898492,264.3723825,0.710106746
-30.20126935,-28.8195,-31.6,4447,0.149017232,0.167904266,-0.018887034,4447,0,0.740215374,0.807834579,0.656400092,264.572809,0.711834561
-30.18656347,-28.7695,-31.6005,4448,0.148629533,0.164557881,-0.015928348,4448,0,0.741423628,0.807652474,0.654105212,264.4360256,0.710655393
-30.17176471,-28.7265,-31.61,4449,0.155152789,0.164339337,-0.009186548,4449,0,0.742639512,0.8107165,0.653955339,264.8812763,0.714493761
-30.15743034,-28.68,-31.59,4450,0.154437173,0.168213203,-0.013776029,4450,0,0.743817241,0.81038037,0.656611954,265.0701056,0.7161216
-30.14287926,-28.6465,-31.5735,4451,0.158280236,0.169028252,-0.010748017,4451,0,0.745012776,0.812185488,0.657170898,265.331273,0.718373043
-30.12877709,-28.5865,-31.57,4452,0.159710694,0.162980802,-0.003270108,4452,0,0.746171427,0.812857385,0.653023684,264.9442492,0.715036631
-30.11448916,-28.533,-31.5835,4453,0.171738079,0.15720804,0.014530039,4453,0,0.74734534,0.818506747,0.649064846,265.247602,0.717651741
-30.1005418,-28.503,-31.597,4454,0.174544828,0.159939362,0.014605466,4454,0,0.748491273,0.8198251,0.650937928,265.4350501,0.719267673
-30.08733746,-28.493,-31.6,4455,0.177374684,0.163034588,0.014340096,4455,0,0.749576157,0.821154306,0.653060569,265.6904148,0.721469093
-30.07400929,-28.453,-31.6335,4456,0.185701854,0.161589633,0.024112221,4456,0,0.750671216,0.825065646,0.65206965,265.9746491,0.723919389
-30.06088235,-28.393,-31.6635,4457,0.181607114,0.161752806,0.019854308,4457,0,0.751749741,0.823142313,0.65218155,265.5880839,0.72058693
-30.04828173,-28.34,-31.69,4458,0.180133488,0.163215275,0.016918213,4458,0,0.752785024,0.822450139,0.653184481,265.3808231,0.718800199
-30.01828173,-28.333,-31.6605,4459,0.18443407,0.16381665,0.02061742,4459,0,0.75524986,0.824470157,0.653596891,265.5864186,0.720572574
-29.97721362,-28.3695,-31.577,4460,0.18278945,0.175256552,0.007532898,4460,0,0.758624067,0.823697666,0.661442135,266.2135024,0.725978469
-29.93648607,-28.4095,-31.4935,4461,0.178884706,0.180826252,-0.001941547,4461,0,0.761970292,0.821863576,0.665261718,266.3538333,0.727188218
-29.89585139,-28.413,-31.41,4462,0.181636062,0.187805509,-0.006169446,4462,0,0.765308887,0.82315591,0.670047945,267.0018917,0.732774928
-29.85592879,-28.389,-31.337,4463,0.18278874,0.188852523,-0.006063783,4463,0,0.768588976,0.823697332,0.670765965,267.159257,0.734131526
-29.81577399,-28.3565,-31.2605,4464,0.186326874,0.193807744,-0.00748087,4464,0,0.771888144,0.825359223,0.674164151,267.6784112,0.738606993
-29.77623839,-28.3255,-31.1835,4465,0.178225662,0.197207394,-0.018981732,4465,0,0.775136437,0.821554017,0.676495559,267.4079907,0.736275782
-29.7369969,-28.2965,-31.1135,4466,0.171965926,0.198782346,-0.02681642,4466,0,0.778360566,0.818613768,0.677575628,267.1976722,0.734462691
-29.69814241,-28.2865,-31.0305,4467,0.174565036,0.203153707,-0.028588671,4467,0,0.781552898,0.819834591,0.680573415,267.8899583,0.740430675
-29.659613,-28.2795,-30.9835,4468,0.178652222,0.203975349,-0.025323127,4468,0,0.784718522,0.821754376,0.68113688,268.5018493,0.745705598
-29.62139319,-28.2665,-30.9475,4469,0.17885605,0.203313616,-0.024457566,4469,0,0.787858708,0.821850116,0.680683077,268.856974,0.748767017
-29.58374613,-28.266,-30.904,4470,0.177936403,0.201038988,-0.023102585,4470,0,0.790951836,0.82141815,0.679123185,269.0403723,0.750348037
-29.54611455,-28.23,-30.85,4471,0.174074382,0.200255389,-0.026181007,4471,0,0.794043693,0.819604127,0.67858581,269.197914,0.751706155
-29.50868421,-28.203,-30.771,4472,0.168782741,0.193849349,-0.025066608,4472,0,0.797119015,0.8171186,0.674192683,268.9221801,0.749329139
-29.47185759,-28.1765,-30.724,4473,0.161022052,0.190014611,-0.028992558,4473,0,0.800144736,0.813473341,0.6715629,268.6575721,0.747048036
-29.43503096,-28.1295,-30.6805,4474,0.150796959,0.193033969,-0.042237011,4474,0,0.803170457,0.808670531,0.673633512,268.6859813,0.747292942
-29.39854489,-28.096,-30.6735,4475,0.149290162,0.192163312,-0.04287315,4475,0,0.806168196,0.807962777,0.673036434,269.0480261,0.750414018
-29.3626161,-28.0765,-30.627,4476,0.147028872,0.190675467,-0.043646595,4476,0,0.80912015,0.80690063,0.672016101,269.2816589,0.752428094
-29.3269195,-28.0395,-30.5675,4477,0.142193678,0.183568933,-0.041375255,4477,0,0.812053026,0.8046295,0.66714259,269.0124618,0.75010743
-29.29136223,-28.006,-30.5535,4478,0.137542537,0.183039251,-0.045496714,4478,0,0.814974455,0.802444821,0.666779346,269.1272553,0.751097028
-29.25591331,-27.9695,-30.5435,4479,0.141726743,0.186443827,-0.044717084,4479,0,0.817886981,0.804410177,0.669114132,270.0769958,0.759284447
-29.22071207,-27.9395,-30.537,4480,0.139700206,0.184765502,-0.045065296,4480,0,0.820779158,0.803458296,0.667963172,270.241575,0.760703233
-29.18544892,-27.8865,-30.547,4481,0.139499649,0.181099582,-0.041599933,4481,0,0.823676422,0.803364093,0.665449161,270.3905804,0.761987762
-29.15034056,-27.8365,-30.567,4482,0.13863107,0.181815478,-0.043184408,4482,0,0.826560968,0.802956114,0.665940108,270.7328612,0.764938459
-29.11552632,-27.803,-30.5835,4483,0.134561706,0.178146598,-0.043584892,4483,0,0.829421348,0.801044701,0.663424067,270.605404,0.76383969
